origin,intersect_forest,touch_forest,contain_forest,overlap_forest,distance_forest,intersect_grassland,touch_grassland,contain_grassland,overlap_grassland,distance_grassland,intersect_industry,touch_industry,contain_industry,overlap_industry,distance_industry,intersect_lake,touch_lake,contain_lake,overlap_lake,distance_lake,intersect_residential,touch_residential,contain_residential,overlap_residential,distance_residential,intersect_river,touch_river,contain_river,overlap_river,distance_river
Residential_551.tif,0,0,0,0,0.0011954674201975,1,0,0,1,0.0,0,0,0,0,0.002884328837897,0,0,0,0,0.0313737013774114,0,0,0,0,0.0015421539941419,0,0,0,0,0.0857621217563184
Residential_2247.tif,0,0,0,0,0.0060283812417876,0,0,0,0,0.0219131111831119,0,0,0,0,0.0087174345564668,0,0,0,0,0.1070897095475778,0,0,0,0,0.0003469590317922,0,0,0,0,0.0367252764437762
Highway_377.tif,0,0,0,0,0.0085205062016858,0,0,0,0,0.0277705735873443,0,0,0,0,0.0275018167859374,0,0,0,0,0.1262719526876518,0,0,0,0,0.0067442641902768,0,0,0,0,0.0319812540639513
Highway_2172.tif,0,0,0,0,0.0253874522452718,0,0,0,0,0.0057612586619366,0,0,0,0,0.0028732388312182,0,0,0,0,0.0958004858732319,0,0,0,0,0.0066309412106232,0,0,0,0,0.0128419322855619
HerbaceousVegetation_1739.tif,0,0,0,0,0.0852952467700916,0,0,0,0,0.1273044670634437,0,0,0,0,0.061750460619597,0,0,0,0,0.0994114281416908,0,0,0,0,0.0303102530361794,0,0,0,0,0.3116875481539639
HerbaceousVegetation_2668.tif,0,0,0,0,0.0221374801798107,0,0,0,0,0.1501711226527899,0,0,0,0,0.095520533405424,0,0,0,0,0.1920985008788968,0,0,0,0,0.0302182036187363,0,0,0,0,0.0068680254768497
HerbaceousVegetation_2137.tif,0,0,0,0,4.768877316221967,0,0,0,0,4.779811070643731,0,0,0,0,4.761575917841655,0,0,0,0,4.841178267160432,0,0,0,0,4.755362437073607,0,0,0,0,11.586048979050949
Residential_840.tif,0,0,0,0,0.0771911365486677,0,0,0,0,0.0795833639486366,0,0,0,0,0.026702943228246,0,0,0,0,0.1091039468161901,2,0,2,0,0.0,0,0,0,0,0.2289948648406684
HerbaceousVegetation_193.tif,0,0,0,0,0.0064880945615998,0,0,0,0,0.1524210377084324,0,0,0,0,0.0336029898866996,0,0,0,0,0.1911539544062632,0,0,0,0,0.0218894928118879,0,0,0,0,0.0097373995988625
Highway_2383.tif,0,0,0,0,0.017321767434026,0,0,0,0,0.0051566942457156,1,0,0,1,0.0,0,0,0,0,0.1176721587631756,0,0,0,0,0.0152855710043119,0,0,0,0,0.0250221320082011
Highway_1275.tif,2,0,0,2,0.0,0,0,0,0,0.0061549602706876,0,0,0,0,0.0099157782325606,0,0,0,0,0.0472732551038168,0,0,0,0,0.0101959466224987,0,0,0,0,0.0273959850620422
HerbaceousVegetation_1544.tif,0,0,0,0,0.0169306366072826,0,0,0,0,0.2175852607919226,0,0,0,0,0.1104998021691872,0,0,0,0,0.2577946277069438,0,0,0,0,0.0427703300638427,0,0,0,0,0.0216227901971408
Forest_2612.tif,0,0,0,0,0.0112686340174121,0,0,0,0,0.1706530781804591,0,0,0,0,0.0804679373365821,0,0,0,0,0.3080500543365799,0,0,0,0,0.0132232468144521,0,0,0,0,0.0158556360394212
Highway_2359.tif,1,0,0,1,0.0,0,0,0,0,0.0341988663917366,0,0,0,0,0.000169822023869,0,0,0,0,0.0805900016513841,0,0,0,0,0.0150046942396004,0,0,0,0,0.0873225704621887
Industrial_1751.tif,0,0,0,0,0.0069326754973556,0,0,0,0,0.072225815026288,2,0,1,1,0.0,0,0,0,0,0.0536866577234408,0,0,0,0,0.0035536432216249,0,0,0,0,0.0109431544666166
Industrial_770.tif,0,0,0,0,0.0071984942417899,0,0,0,0,0.0696137193829627,0,0,0,0,0.0124364130291475,0,0,0,0,0.0956694245863605,0,0,0,0,0.0070961172443318,0,0,0,0,0.0247395927260686
Residential_1724.tif,0,0,0,0,0.0022804039964454,0,0,0,0,0.0217986733182028,0,0,0,0,0.0105671819462734,0,0,0,0,0.0536562953519732,0,0,0,0,0.0112670009998552,0,0,0,0,0.0026254369918773
HerbaceousVegetation_2250.tif,0,0,0,0,0.0304722505097805,0,0,0,0,0.0939513625868695,0,0,0,0,0.0237135038680647,0,0,0,0,0.0820176202357541,0,0,0,0,0.0175203525189917,0,0,0,0,0.0059537605169449
Highway_2317.tif,0,0,0,0,0.0025942692612756,0,0,0,0,0.0185827814012701,0,0,0,0,0.0093856672528656,0,0,0,0,0.0069364682532868,0,0,0,0,0.003797375385042,0,0,0,0,0.1043523930956395
Industrial_2096.tif,0,0,0,0,0.0140377455828275,0,0,0,0,0.0098283080446699,0,0,0,0,0.0142754103140849,0,0,0,0,0.1217881006845138,0,0,0,0,0.007925222682923,0,0,0,0,0.0730400471310124
HerbaceousVegetation_33.tif,0,0,0,0,0.0164522813058188,0,0,0,0,0.3445267481902994,0,0,0,0,0.0617253199062848,0,0,0,0,0.4760281927299926,0,0,0,0,0.0340512068449893,0,0,0,0,0.0862588864381892
Forest_2587.tif,0,0,0,0,0.0171167553329133,0,0,0,0,0.0909100083944182,0,0,0,0,0.0233120210878145,0,0,0,0,0.0233544766406688,0,0,0,0,0.0443650943485383,0,0,0,0,0.014476402557335
Forest_1141.tif,4,0,0,4,0.0,0,0,0,0,0.0440127792949074,0,0,0,0,0.1114642351907437,0,0,0,0,0.3541294108660252,0,0,0,0,0.0395912667818924,0,0,0,0,0.2551828924094832
HerbaceousVegetation_641.tif,0,0,0,0,0.3378665285870726,0,0,0,0,0.154196273937334,0,0,0,0,0.2728836345632652,0,0,0,0,0.2313803836268298,0,0,0,0,0.0404045022639254,0,0,0,0,0.114150267704482
Highway_746.tif,8,0,6,2,0.0,0,0,0,0,0.0233375571591642,0,0,0,0,0.0169272162579772,0,0,0,0,0.11533256796232,1,0,0,1,0.0,0,0,0,0,0.0378690494921047
HerbaceousVegetation_328.tif,0,0,0,0,0.0191860560580876,0,0,0,0,0.0795548083311369,0,0,0,0,0.0291547771844774,0,0,0,0,0.0292200435284048,0,0,0,0,0.045929311663259,0,0,0,0,0.0588869690156519
HerbaceousVegetation_911.tif,0,0,0,0,0.023864245281807,0,0,0,0,0.1340618673233182,0,0,0,0,0.1293889812185577,0,0,0,0,0.0454603778697543,0,0,0,0,0.0388829020954413,0,0,0,0,0.0003763883598262
Residential_2377.tif,0,0,0,0,0.0180102491607121,0,0,0,0,0.0429246267347371,0,0,0,0,0.0170153640973841,0,0,0,0,0.0113669523525565,0,0,0,0,0.0330575130687341,0,0,0,0,0.0192114743678471
Forest_304.tif,0,0,0,0,0.0053861974852621,0,0,0,0,0.0353780691015237,0,0,0,0,0.0288727793215488,0,0,0,0,0.0375025826745511,0,0,0,0,0.0053924963459898,0,0,0,0,0.052283511115219
HerbaceousVegetation_565.tif,0,0,0,0,0.0024855042595402,0,0,0,0,0.2734082198556965,0,0,0,0,0.079206085775942,0,0,0,0,0.1946424031714671,0,0,0,0,0.0758078510130286,0,0,0,0,0.0446824415475547
Forest_2250.tif,0,0,0,0,0.0117965699341917,0,0,0,0,0.0809371471124033,0,0,0,0,0.0235960852576149,0,0,0,0,0.0135901348380699,0,0,0,0,0.0133913885249417,0,0,0,0,0.0971330209446516
Residential_2469.tif,0,0,0,0,0.0077389406902772,0,0,0,0,0.0100175596311029,0,0,0,0,0.0654412385098803,0,0,0,0,0.0481707813529497,1,0,0,1,0.0,0,0,0,0,0.0110796755605717
Residential_964.tif,0,0,0,0,0.0654601830825066,0,0,0,0,0.0579516358007197,0,0,0,0,0.0507849523019297,0,0,0,0,0.0845358266318641,0,0,0,0,0.0166170504968149,0,0,0,0,0.0356464200429089
HerbaceousVegetation_1059.tif,0,0,0,0,0.0163991180976981,0,0,0,0,0.1288130995123587,0,0,0,0,0.0389246201363759,0,0,0,0,0.1031407830053301,0,0,0,0,0.0229821321122762,0,0,0,0,0.0430962776847424
HerbaceousVegetation_2444.tif,0,0,0,0,0.0402872294025188,0,0,0,0,0.1074044321947292,0,0,0,0,0.0924483692537005,0,0,0,0,0.1011050700223449,0,0,0,0,0.0600865408384241,0,0,0,0,0.0318090861485808
Highway_649.tif,0,0,0,0,0.0015722542592874,0,0,0,0,0.065962714616692,0,0,0,0,0.0124399240292054,0,0,0,0,0.0389028149476902,6,0,6,0,0.0,0,0,0,0,0.0690565432279353
Forest_2993.tif,0,0,0,0,0.0366839531693013,0,0,0,0,0.2350698957731677,0,0,0,0,0.1223779474539144,0,0,0,0,0.1260940248771,0,0,0,0,0.026651065694337,0,0,0,0,0.1676930711197172
Residential_706.tif,4,0,3,1,0.0,0,0,0,0,0.0524960765341769,0,0,0,0,0.0567717925929326,0,0,0,0,0.1581791051183368,1,0,0,1,0.0,0,0,0,0,0.1347341842074641
Industrial_614.tif,0,0,0,0,0.0161638773555059,0,0,0,0,0.0315616473251978,2,0,0,2,0.0,0,0,0,0,0.0766925576604571,0,0,0,0,0.006857917249855,0,0,0,0,0.1961435164842817
Forest_885.tif,0,0,0,0,0.0236941302672105,0,0,0,0,0.1085778673945126,0,0,0,0,0.0942764906529411,0,0,0,0,0.0857696526836728,0,0,0,0,0.0086397536219124,0,0,0,0,0.0249001465484497
Highway_42.tif,2,0,1,1,0.0,0,0,0,0,0.027398420483222,0,0,0,0,0.0332193009010538,0,0,0,0,0.1589529604810527,4,0,2,2,0.0,0,0,0,0,0.0478004342165403
Forest_2217.tif,0,0,0,0,0.0342259676416178,0,0,0,0,0.0479855371706605,0,0,0,0,0.0394659882714907,0,0,0,0,0.0393555128965115,0,0,0,0,0.0220865405779933,0,0,0,0,0.0334321833021316
Residential_2698.tif,0,0,0,0,0.0061231622689928,0,0,0,0,0.0695705831559503,0,0,0,0,0.0059568089181784,0,0,0,0,0.0681324509248987,0,0,0,0,0.0101459117045585,0,0,0,0,0.0098830895143035
Highway_2455.tif,0,0,0,0,0.0223532538685364,0,0,0,0,0.0043303437217469,0,0,0,0,0.055711372543042,0,0,0,0,0.2810869769108134,0,0,0,0,0.0290097194526528,0,0,0,0,0.0692158590850068
Residential_1020.tif,1,0,0,1,0.0,0,0,0,0,0.0025379843070353,0,0,0,0,0.0150361304993653,0,0,0,0,0.0116626588819999,0,0,0,0,0.0005752165539513,0,0,0,0,0.0111563908115286
Industrial_433.tif,0,0,0,0,0.0097711616710429,0,0,0,0,0.0479564734682401,1,0,0,1,0.0,0,0,0,0,0.0854879781483739,0,0,0,0,0.00252345972001,0,0,0,0,0.0082847371265994
River_101.tif,0,0,0,0,0.0176158016525984,0,0,0,0,0.0140183334695322,0,0,0,0,0.0447928875304729,0,0,0,0,0.0933746650585699,0,0,0,0,0.0146568419765227,0,0,0,0,0.0267765051057022
SeaLake_1497.tif,0,0,0,0,0.0226794043523925,0,0,0,0,0.0525577133031382,0,0,0,0,0.0541710848717355,0,0,0,0,0.0164741734728102,0,0,0,0,0.0184345734799426,0,0,0,0,0.0326637145335032
SeaLake_210.tif,0,0,0,0,0.0383937431089962,0,0,0,0,0.3519761515311549,0,0,0,0,0.0328962059999193,0,0,0,0,0.0149559341725168,0,0,0,0,0.0556006793786971,0,0,0,0,0.0483528449239737
SeaLake_1362.tif,0,0,0,0,0.0136976363080821,0,0,0,0,0.2173618286029234,0,0,0,0,0.1043829929633375,0,0,0,0,0.0225705744893676,0,0,0,0,0.0148922603647563,0,0,0,0,0.0312565817528964
SeaLake_1613.tif,0,0,0,0,0.0432541295159015,0,0,0,0,0.0505213697759655,0,0,0,0,0.0843024099386899,0,0,0,0,0.0623010035640337,0,0,0,0,0.0386674494717038,0,0,0,0,0.100118032747561
SeaLake_1448.tif,0,0,0,0,0.0076689734624521,0,0,0,0,0.0671433166949183,0,0,0,0,0.0052445796088552,0,0,0,0,0.2466975523739803,0,0,0,0,0.0319526729347629,0,0,0,0,0.007570758643423
River_2159.tif,0,0,0,0,0.0038763588341864,0,0,0,0,0.0509864549744828,0,0,0,0,0.0021700335981317,0,0,0,0,0.0638293133044678,1,0,0,1,0.0,0,0,0,0,0.0027013259237295
River_2249.tif,2,0,2,0,0.0,0,0,0,0,0.025297737411692,0,0,0,0,0.0039380842682355,0,0,0,0,0.1154538384339367,0,0,0,0,0.0032842865264362,0,0,0,0,0.1288395428676008
River_2174.tif,0,0,0,0,0.018901418106192,0,0,0,0,0.0247764033451091,0,0,0,0,0.0156510852975608,0,0,0,0,0.194540986920966,0,0,0,0,0.0082240435362416,1,0,0,1,0.0
SeaLake_1408.tif,0,0,0,0,0.0098181752030371,0,0,0,0,0.147710740381862,0,0,0,0,0.0154760885515779,0,0,0,0,0.2291113768852437,0,0,0,0,0.0161340957040748,0,0,0,0,0.0576207853664042
SeaLake_1563.tif,0,0,0,0,0.003044733486878,0,0,0,0,0.0835174964756965,0,0,0,0,0.0539833433753702,0,0,0,0,0.0600299923714963,0,0,0,0,0.014319052912454,0,0,0,0,0.0116910150923965
River_704.tif,0,0,0,0,0.0017775647809117,0,0,0,0,0.0241010399804093,0,0,0,0,0.04260805581482,0,0,0,0,0.0326119039267626,0,0,0,0,0.0448010577128004,1,0,0,1,0.0
SeaLake_1781.tif,0,0,0,0,0.0294939394112458,0,0,0,0,0.0216810503824497,0,0,0,0,0.0978181849162687,0,0,0,0,0.0130323786962689,0,0,0,0,0.0823594266791249,0,0,0,0,0.1378928564822643
SeaLake_592.tif,0,0,0,0,0.0511799842511878,0,0,0,0,0.3526751634598405,0,0,0,0,0.0263219336088412,0,0,0,0,0.055291134297904,0,0,0,0,0.0581736781908749,0,0,0,0,0.0852808670647827
SeaLake_996.tif,0,0,0,0,0.0107168450491283,0,0,0,0,0.1067311597312853,0,0,0,0,0.1658881228735835,0,0,0,0,0.0565050958144404,0,0,0,0,0.0425810233338753,0,0,0,0,0.1727956569387218
SeaLake_524.tif,0,0,0,0,0.000730083045505,0,0,0,0,0.2268210719685497,0,0,0,0,0.1506115017754797,0,0,0,0,0.1362936249965586,0,0,0,0,0.0195904661920771,0,0,0,0,0.0250501079039024
SeaLake_40.tif,0,0,0,0,0.0019569813543904,0,0,0,0,0.0225570353700925,0,0,0,0,0.0323918966579098,0,0,0,0,0.0847815173341713,0,0,0,0,0.0064332763108876,0,0,0,0,0.0809158016528324
SeaLake_1249.tif,0,0,0,0,0.0814304314949258,0,0,0,0,0.1350133059218107,0,0,0,0,0.0171838336225703,0,0,0,0,0.1059949442536577,0,0,0,0,0.0259188019373182,0,0,0,0,0.0501810955891597
SeaLake_446.tif,0,0,0,0,0.018954876565852,0,0,0,0,0.0393665873630554,0,0,0,0,0.0710516674408643,0,0,0,0,0.0441292618136074,0,0,0,0,0.02493458842142,0,0,0,0,0.270984374767349
SeaLake_2497.tif,0,0,0,0,0.0185651136853744,0,0,0,0,1.2042553188494156,0,0,0,0,0.0942851429085387,0,0,0,0,0.143763251028498,0,0,0,0,0.0211340501812483,0,0,0,0,0.0584629156552129
River_2406.tif,2,0,1,1,0.0,0,0,0,0,0.0502320414837727,0,0,0,0,0.0508876779222694,0,0,0,0,0.1663310924955842,0,0,0,0,0.0626501706447048,0,0,0,0,0.0024920480020961
River_934.tif,0,0,0,0,0.0533468559236727,0,0,0,0,0.1007623092646395,0,0,0,0,0.023436532945902,0,0,0,0,0.1412154498543469,0,0,0,0,0.053662644911068,0,0,0,0,0.1174445206622845
River_1124.tif,0,0,0,0,0.0043250105975706,0,0,0,0,0.1883021695853228,1,0,0,1,0.0,0,0,0,0,0.0234893573878393,0,0,0,0,0.0042323696072649,0,0,0,0,0.0788788538153993
SeaLake_55.tif,0,0,0,0,0.0962127315903243,0,0,0,0,0.2222533946947696,0,0,0,0,0.1665796561740281,0,0,0,0,0.0829853978332071,0,0,0,0,0.044249357623727,0,0,0,0,0.1245730995760987
SeaLake_2104.tif,0,0,0,0,0.0372927292338058,0,0,0,0,0.1572365927483611,0,0,0,0,0.1617793242920255,0,0,0,0,0.0210951919153813,0,0,0,0,0.0178705020227762,0,0,0,0,0.1273346727228817
SeaLake_2513.tif,0,0,0,0,0.0264822487857621,0,0,0,0,0.2203293298407851,0,0,0,0,0.1249907079205082,0,0,0,0,0.0262762412016422,0,0,0,0,0.0543284566616203,0,0,0,0,0.0387223976381429
HerbaceousVegetation_484.tif,0,0,0,0,0.0379858097938937,0,0,0,0,0.0590292135048809,0,0,0,0,0.0120082950523662,0,0,0,0,0.4046972674485032,0,0,0,0,0.0065441670481381,0,0,0,0,0.0354506463991157
Forest_2311.tif,0,0,0,0,0.087294320992263,0,0,0,0,0.2334323247346892,0,0,0,0,0.2287836755458091,0,0,0,0,0.105591993215303,0,0,0,0,0.0325926142005288,0,0,0,0,0.0716192533870976
Residential_578.tif,0,0,0,0,0.0045375957665247,0,0,0,0,0.5951073556525595,1,0,0,1,0.0,0,0,0,0,0.2614587120987118,0,0,0,0,0.001670663266133,0,0,0,0,0.035746282977117
Residential_1196.tif,0,0,0,0,0.0072043487796222,0,0,0,0,0.047419194112272,0,0,0,0,0.0190546177094662,0,0,0,0,0.0401744733991276,1,0,0,0,0.0,0,0,0,0,0.1190692579287895
HerbaceousVegetation_2277.tif,0,0,0,0,0.2013473579320577,0,0,0,0,0.2542620257771107,0,0,0,0,0.0988079469841171,0,0,0,0,0.0963424716184713,0,0,0,0,0.0214513020238458,0,0,0,0,0.1642785545281246
HerbaceousVegetation_366.tif,0,0,0,0,0.0860336787632362,0,0,0,0,0.1066080432457193,0,0,0,0,0.0074280089802159,0,0,0,0,0.085533024485571,0,0,0,0,0.0293457673409164,0,0,0,0,0.0666484747958857
HerbaceousVegetation_250.tif,0,0,0,0,0.0309649591216382,0,0,0,0,0.1680884676410198,0,0,0,0,0.1576400572200848,0,0,0,0,0.1936545922206798,0,0,0,0,0.0154335593121609,0,0,0,0,0.0693349521401239
Residential_492.tif,1,0,1,0,0.0,0,0,0,0,0.0044841013965551,0,0,0,0,0.0015050073972593,0,0,0,0,0.082053226279623,1,0,0,1,0.0,0,0,0,0,0.019100790810451
Forest_1731.tif,0,0,0,0,0.0295971727536251,0,0,0,0,0.911758905754924,0,0,0,0,0.135510391981166,0,0,0,0,0.1691815348794442,0,0,0,0,0.031027862235766,0,0,0,0,0.2259811797508166
Highway_1344.tif,0,0,0,0,0.0142564395078987,0,0,0,0,0.0554763346568558,0,0,0,0,0.0813591636100729,0,0,0,0,0.3191303274220756,0,0,0,0,0.0014303726711371,0,0,0,0,0.0471406919521368
HerbaceousVegetation_2121.tif,0,0,0,0,4.725266668087633,0,0,0,0,4.736608147600762,0,0,0,0,4.71800447189767,0,0,0,0,4.797418837798277,0,0,0,0,4.711711495074942,0,0,0,0,11.54252094842256
Industrial_299.tif,0,0,0,0,0.0219276011766722,0,0,0,0,6.748244360152716e-05,1,0,1,0,0.0,0,0,0,0,0.2378654189837997,0,0,0,0,0.0092020144924267,0,0,0,0,0.0106242185499961
Forest_1322.tif,0,0,0,0,0.0241690177850333,0,0,0,0,0.0083451301621717,0,0,0,0,0.0017508329321513,0,0,0,0,0.1024036483243814,0,0,0,0,0.0242746774690476,0,0,0,0,0.1169257208781127
Highway_381.tif,2,0,1,1,0.0,0,0,0,0,0.0461702651124317,0,0,0,0,0.015059721677386,0,0,0,0,0.0830517361294103,0,0,0,0,0.0013793008207885,0,0,0,0,0.0781916543153912
Residential_1833.tif,0,0,0,0,0.009186506392641,0,0,0,0,0.0125083528645273,0,0,0,0,0.0001704011932217,0,0,0,0,0.0240108435205231,0,0,0,0,0.0003159742579459,0,0,0,0,0.0225634319632249
Forest_2540.tif,0,0,0,0,0.0035714234136736,0,0,0,0,0.1144556863791649,0,0,0,0,0.0911635778708611,0,0,0,0,0.0345610948182283,0,0,0,0,0.0337514459868702,0,0,0,0,0.0976014322197137
HerbaceousVegetation_2834.tif,0,0,0,0,0.0376209705358044,0,0,0,0,0.121903105247962,0,0,0,0,0.0471488779513735,0,0,0,0,0.0473047303053178,0,0,0,0,0.0255994067648751,0,0,0,0,0.0525809117587009
Industrial_1344.tif,0,0,0,0,0.0092700735095126,0,0,0,0,0.0235505361083932,1,0,0,1,0.0,0,0,0,0,0.079648188052988,1,0,0,1,0.0,0,0,0,0,0.0427647910562304
Highway_1649.tif,0,0,0,0,0.0127836492415966,0,0,0,0,0.1008515839949472,1,0,0,1,0.0,0,0,0,0,0.3739423942440091,1,0,0,1,0.0,0,0,0,0,0.0327844544406886
Highway_2337.tif,2,0,1,1,0.0,0,0,0,0,0.114944102355185,0,0,0,0,0.0147053529015067,0,0,0,0,0.1710693139009488,0,0,0,0,0.0029174482832587,0,0,0,0,0.060990268006081
Highway_1431.tif,0,0,0,0,0.0059341436015092,0,0,0,0,0.0052977274064182,0,0,0,0,0.0128556781957007,0,0,0,0,0.2124519816252037,0,0,0,0,0.0035846239662769,0,0,0,0,0.0510055304738924
HerbaceousVegetation_1004.tif,0,0,0,0,0.0101558125195192,0,0,0,0,0.401338261677639,0,0,0,0,0.2294771113606827,0,0,0,0,0.0517648489255693,0,0,0,0,0.0576494478361867,0,0,0,0,0.0755718355621128
Industrial_2440.tif,0,0,0,0,0.0232941200657082,0,0,0,0,0.0124888624685098,3,0,1,2,0.0,0,0,0,0,0.088530504141172,0,0,0,0,3.340861356735787e-05,0,0,0,0,0.0154974184655175
Forest_2296.tif,0,0,0,0,0.0211127780325606,0,0,0,0,0.0108564189684051,0,0,0,0,0.0168159142192716,0,0,0,0,0.0957192671204147,0,0,0,0,0.0186143670245775,0,0,0,0,0.0460065380923531
Highway_2314.tif,0,0,0,0,0.012380990509522,0,0,0,0,0.0754379648356876,0,0,0,0,0.0154272059204279,0,0,0,0,0.3168596611900257,0,0,0,0,0.0085351615275572,0,0,0,0,0.0980619834248232
Industrial_2212.tif,0,0,0,0,0.0085604715060576,0,0,0,0,0.0242607225697186,0,0,0,0,0.0031823777430837,0,0,0,0,0.2532867826701019,0,0,0,0,0.0179717826393034,0,0,0,0,0.068408429619211
Industrial_1285.tif,0,0,0,0,0.0243053627757494,0,0,0,0,0.0990068216855714,1,0,0,1,0.0,0,0,0,0,0.0486294050601007,0,0,0,0,0.011097916141935,0,0,0,0,0.064945177373278
HerbaceousVegetation_1198.tif,0,0,0,0,0.0667281256699194,0,0,0,0,0.0495961523622059,0,0,0,0,0.0182878210975281,0,0,0,0,2.3556328284320536,0,0,0,0,0.022943243435969,0,0,0,0,0.0148816179068667
HerbaceousVegetation_1290.tif,0,0,0,0,0.0022211853092589,0,0,0,0,0.1251252900954651,0,0,0,0,0.0986974958058875,0,0,0,0,0.0566259588950128,0,0,0,0,0.054117285166006,0,0,0,0,0.0310731057214848
Highway_814.tif,3,0,1,2,0.0,0,0,0,0,0.1663741812905898,0,0,0,0,0.002876729408129,0,0,0,0,0.011140243436105,0,0,0,0,0.0012831012832668,0,0,0,0,0.1279923954652459
Forest_115.tif,0,0,0,0,0.0169040007594825,0,0,0,0,0.0534290895281745,0,0,0,0,0.0343619230299037,0,0,0,0,0.0349630091649248,0,0,0,0,0.023873065048567,0,0,0,0,0.105378113297787
HerbaceousVegetation_2142.tif,0,0,0,0,0.0699295244957809,0,0,0,0,0.1889488925751335,0,0,0,0,0.0354303546436514,0,0,0,0,0.1902263877045904,0,0,0,0,0.0083880431915921,0,0,0,0,0.04337646427089
HerbaceousVegetation_2311.tif,0,0,0,0,0.0632947268802003,0,0,0,0,0.4487522449245196,0,0,0,0,0.2474355194691642,0,0,0,0,0.0440884117415881,0,0,0,0,0.0272680114753231,0,0,0,0,0.046153349633337
Residential_803.tif,0,0,0,0,0.040958611607739,0,0,0,0,0.006505161676068,0,0,0,0,0.0164028316681352,0,0,0,0,0.1335134335530996,0,0,0,0,0.0166463111080572,0,0,0,0,0.0387925157114862
Highway_503.tif,0,0,0,0,0.0286063029362584,0,0,0,0,0.0379028116424287,0,0,0,0,0.0502657672372164,0,0,0,0,0.0627395686399566,0,0,0,0,0.0123673913977082,0,0,0,0,0.0267434063072707
Industrial_92.tif,0,0,0,0,0.0024005265268459,0,0,0,0,0.0104237797105382,0,0,0,0,0.0344028480098204,0,0,0,0,0.0755305109580219,0,0,0,0,0.013027286962415,0,0,0,0,0.0598289540110964
Residential_744.tif,0,0,0,0,0.0038435788540837,0,0,0,0,0.0130664975881091,0,0,0,0,0.0262601852831616,0,0,0,0,0.0535768801665673,1,0,0,1,0.0,0,0,0,0,0.0443966577658063
Forest_218.tif,0,0,0,0,0.0262613288467936,0,0,0,0,0.0148944511757525,0,0,0,0,0.0339463947023213,0,0,0,0,0.103310459457894,0,0,0,0,0.0188429217449677,0,0,0,0,0.0627491552468252
Residential_2598.tif,0,0,0,0,0.0086567324629766,0,0,0,0,0.0012075097640249,0,0,0,0,0.018147380589592,0,0,0,0,0.0272423273043267,0,0,0,0,0.0046487676896882,0,0,0,0,0.0281461245083589
Forest_2982.tif,0,0,0,0,0.0133351281607002,0,0,0,0,0.0207970997979176,0,0,0,0,0.0387582731959554,0,0,0,0,0.0805535803379156,0,0,0,0,0.0069612141006874,0,0,0,0,0.0088488149494496
Residential_1276.tif,1,0,0,1,0.0,0,0,0,0,0.1004031632438294,0,0,0,0,0.0002565695970908,0,0,0,0,0.289746127402143,0,0,0,0,0.0065249021158289,0,0,0,0,0.0107803098123793
Highway_2465.tif,0,0,0,0,0.0049490740001704,0,0,0,0,0.2635481105282728,0,0,0,0,0.0223835122899363,0,0,0,0,0.3510169113195399,0,0,0,0,0.0132739494421895,0,0,0,0,0.0540931017285269
Forest_1449.tif,0,0,0,0,0.024385989373668,0,0,0,0,0.0496110338774165,0,0,0,0,0.056298093030588,0,0,0,0,0.3293343166301871,0,0,0,0,0.0079978320440395,0,0,0,0,0.1170135970299173
HerbaceousVegetation_72.tif,0,0,0,0,0.2463379480504257,0,0,0,0,0.1713895412891042,0,0,0,0,0.1779600577534643,0,0,0,0,0.0679301752786495,0,0,0,0,0.0122756792462623,0,0,0,0,0.1474737143859512
Forest_443.tif,0,0,0,0,0.0699279522031529,0,0,0,0,0.2160674962066282,0,0,0,0,0.1381645587489752,0,0,0,0,0.1437739475539002,0,0,0,0,0.0273908534944178,0,0,0,0,0.1513938972387809
Industrial_11.tif,0,0,0,0,0.031298937031962,0,0,0,0,0.0443824759831161,1,0,1,0,0.0,0,0,0,0,0.0721063094778729,2,0,1,1,0.0,1,0,0,1,0.0
Residential_2841.tif,0,0,0,0,0.0643219456524457,0,0,0,0,0.0380477750810944,0,0,0,0,0.0178031179952265,0,0,0,0,0.4021869778123186,0,0,0,0,0.0243994055929636,0,0,0,0,0.1083269979077836
Forest_1022.tif,0,0,0,0,0.0243975221504143,0,0,0,0,0.033842286470345,0,0,0,0,0.0733100151146242,0,0,0,0,0.1526194621841377,0,0,0,0,0.0013463230385155,0,0,0,0,0.1424586951359294
Highway_1202.tif,0,0,0,0,0.011586596701999,0,0,0,0,0.0098902269526015,0,0,0,0,0.0074897631741619,0,0,0,0,0.1686191574936964,0,0,0,0,0.0029232103298528,0,0,0,0,0.0408383290305611
HerbaceousVegetation_2583.tif,0,0,0,0,0.0072968721551917,0,0,0,0,0.0737035663234496,0,0,0,0,0.0523264638329125,0,0,0,0,0.1344112323377047,0,0,0,0,0.0524171756637366,0,0,0,0,0.1356516890465527
Residential_2898.tif,0,0,0,0,0.006969672366336,0,0,0,0,0.0091295967279594,0,0,0,0,0.0150852514479432,0,0,0,0,0.0077315074301242,2,0,0,2,0.0,0,0,0,0,0.0121565534817712
HerbaceousVegetation_1906.tif,0,0,0,0,0.1432939624886045,0,0,0,0,0.1458831901337862,0,0,0,0,0.0925318118560367,0,0,0,0,0.2996226871543503,0,0,0,0,0.0858177725512167,0,0,0,0,0.1223282440937768
